,time_get_data,city,title,flood,address,followInfo,tag,priceInfo,follower,release_time
2750,2022-10-29,sh,一梯两户   地铁口 全新装修  小区中间位置   方便看,海院小区    -  梅园,2室2厅 | 54.17平米 | 南 | 精装 | 高楼层(共6层) | 1988年建 | 板楼,13人关注 / 4个月以前发布,近地铁VR看装修房本满五年,"490万90,456元/平",13人关注 ,4个月以前发布
2751,2022-10-29,sh,"业主自住，精装修,小区中间位位置，诚意出售",春港丽园(公寓)    -  张江,2室1厅 | 58.09平米 | 南 北 | 简装 | 高楼层(共6层) | 2001年建 | 板楼,49人关注 / 7个月以前发布,VR看装修房本满两年,"368万63,350元/平",49人关注 ,7个月以前发布
2752,2022-10-29,sh,鹤沙优选：双轨交通，房龄新，南北通户型好！房主自荐,金沁苑    -  航头,2室1厅 | 78.03平米 | 南 | 简装 | 低楼层(共18层) | 2013年建 | 板楼,31人关注 / 1个月以前发布,VR房源房本满两年,"300万38,447元/平",31人关注 ,1个月以前发布
2753,2022-10-29,sh,满五税少，全明三房，中间楼层，两房朝南采光通透好房主自荐,妙栏路392弄    -  川沙,3室1厅 | 87.78平米 | 南 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,60人关注 / 一年前发布,VR看装修房本满五年,"445万50,695元/平",60人关注 ,一年前发布
2754,2022-10-29,sh,双南大两房1999年竣工，一梯两户，诚意出售,香楠小区    -  张江,2室1厅 | 68.06平米 | 南 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,13人关注 / 9个月以前发布,VR房源房本满五年,"475万69,792元/平",13人关注 ,9个月以前发布
2755,2022-10-29,sh,近川沙地铁站 3房 精装修 看房方便 配套成熟,新川小区    -  川沙,3室1厅 | 84.15平米 | 南 北 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,119人关注 / 2个月以前发布,VR看装修房本满两年,"350万41,593元/平",119人关注 ,2个月以前发布
2756,2022-10-29,sh,徐家汇烫金地段高区精装两室+*房主自荐,天平小区    -  徐家汇,2室1厅 | 52.19平米 | 东南 | 精装 | 中楼层(共20层) | 1995年建 | 塔楼,70人关注 / 一年前发布,近地铁VR看装修房本满五年,"698万133,743元/平",70人关注 ,一年前发布
2757,2022-10-29,sh,满五名下一套，电梯高区朝南两房，四轨交,德怡苑    -  长寿路,3室1厅 | 87.48平米 | 南 | 简装 | 高楼层(共21层) | 1989年建 | 塔楼,5人关注 / 3个月以前发布,VR看装修房本满五年,"750万85,734元/平",5人关注 ,3个月以前发布
2758,2022-10-29,sh,7，13号线地铁口，满五税费少，精装修，苏州河畔。,世纪之门    -  长寿路,2室1厅 | 59.82平米 | 东 | 精装 | 低楼层(共25层) | 2001年建 | 塔楼,40人关注 / 3个月以前发布,近地铁VR看装修房本满五年,"558万93,280元/平",40人关注 ,3个月以前发布
2759,2022-10-29,sh,小区主力户型，位置好，楼层好，业主诚意出售,春港丽园(公寓)    -  张江,2室2厅 | 88.29平米 | 南 | 精装 | 中楼层(共6层) | 2000年建 | 板楼,11人关注 / 3个月以前发布,VR看装修房本满五年,"518万58,671元/平",11人关注 ,3个月以前发布
2760,2022-10-29,sh,张江东+唐镇国际社区+刚需盘+金利公寓三房房主自荐,金利公寓    -  唐镇,3室2厅 | 121.95平米 | 南 北 | 简装 | 低楼层(共6层) | 2008年建 | 板楼,30人关注 / 一年前发布,VR看装修房本满五年,"615万50,431元/平",30人关注 ,一年前发布
2761,2022-10-29,sh,内环内，售后公房价格空间大，税费低配套好，4个地铁房主自荐,德怡苑    -  长寿路,2室2厅 | 87.48平米 | 南 | 简装 | 低楼层(共21层) | 1989年建 | 塔楼,3人关注 / 1个月以前发布,VR房源房本满五年,"749万85,620元/平",3人关注 ,1个月以前发布
2762,2022-10-29,sh,业主诚意卖，位置好 。房子满五年   全南户型,紫晶苑    -  张江,2室1厅 | 82.5平米 | 南 | 精装 | 低楼层(共14层) | 2007年建 | 板楼,7人关注 / 3个月以前发布,VR看装修房本满五年,"491万59,516元/平",7人关注 ,3个月以前发布
2763,2022-10-29,sh,30W装修南北通两房，税费少，业主诚意卖,浦江宝邸北区    -  闵浦,2室2厅 | 78.34平米 | 南 北 | 精装 | 低楼层(共14层) | 2009年建 | 板楼,116人关注 / 10个月以前发布,VR看装修房本满五年,"330万42,125元/平",116人关注 ,10个月以前发布
