,time_get_data,city,title,flood,address,followInfo,tag,priceInfo,follower,release_time
982,2022-10-29,xa,金宇蓝苑 3室2厅 南,金宇蓝苑    -  长安,3室2厅 | 88.04平米 | 南 | 其他 | 25层  | 板塔结合,9人关注 / 一年前发布,VR看装修房本满两年随时看房,"110万12,495元/平",9人关注 ,一年前发布
983,2022-10-29,xa,天润园 2室1厅 南必看好房,天润园    -  长安,2室1厅 | 65.91平米 | 南 | 其他 | 中楼层(共6层)  | 板楼,4人关注 / 3个月以前发布,VR看装修房本满五年随时看房,"72万10,924元/平",4人关注 ,3个月以前发布
984,2022-10-29,xa,文景苑小区 3室2厅 南 北,文景苑小区    -  经开南,3室2厅 | 146.83平米 | 南 北 | 简装 | 中楼层(共18层)  | 板塔结合,76人关注 / 一年前发布,近地铁VR看装修房本满两年随时看房,"149万10,148元/平",76人关注 ,一年前发布
985,2022-10-29,xa,大华曲江公园世家五期 3室2厅 南 北必看好房,大华曲江公园世家五期    -  曲江,3室2厅 | 104.57平米 | 南 北 | 精装 | 31层  | 板塔结合,1人关注 / 13天以前发布,近地铁VR看装修随时看房,"228万21,804元/平",1人关注 ,13天以前发布
986,2022-10-29,xa,黄河厂38街坊 2室1厅 南必看好房,黄河厂38街坊    -  城东,2室1厅 | 63.57平米 | 南 | 简装 | 中楼层(共7层)  | 板楼,2人关注 / 3个月以前发布,VR看装修房本满五年随时看房,"75万11,799元/平",2人关注 ,3个月以前发布
987,2022-10-29,xa,五湖名邸西区 3室1厅 南 北,五湖名邸西区    -  雁鸣湖,3室1厅 | 92.39平米 | 南 北 | 精装 | 高楼层(共33层)  | 板楼,0人关注 / 2个月以前发布,VR看装修房本满两年随时看房,"155万16,777元/平",0人关注 ,2个月以前发布
988,2022-10-29,xa,锦绣天下三期 2室2厅 南 北必看好房,锦绣天下三期    -  国际港务区,2室2厅 | 78.28平米 | 南 北 | 精装 | 高楼层(共18层)  | 板塔结合,4人关注 / 3个月以前发布,近地铁VR看装修房本满两年随时看房,"110万14,053元/平",4人关注 ,3个月以前发布
989,2022-10-29,xa,浐灞半岛A10区 2室2厅 南,浐灞半岛A10区    -  浐河西路,2室2厅 | 92.32平米 | 南 | 精装 | 高楼层(共24层)  | 板楼,0人关注 / 1个月以前发布,近地铁VR看装修房本满五年随时看房,"121万13,107元/平",0人关注 ,1个月以前发布
990,2022-10-29,xa,仕嘉公寓B区（绿地世纪城） 2室2厅 南 北,仕嘉公寓B区（绿地世纪城）    -  锦业路,2室2厅 | 96.88平米 | 南 北 | 精装 | 11层  | 板塔结合,1人关注 / 1个月以前发布,近地铁VR看装修房本满五年随时看房,"236万24,361元/平",1人关注 ,1个月以前发布
991,2022-10-29,xa,紫薇风尚东区 2室2厅 东 北必看好房,紫薇风尚东区    -  经开北,2室2厅 | 71.09平米 | 东 北 | 简装 | 高楼层(共32层)  | 塔楼,30人关注 / 一年前发布,近地铁VR看装修房本满两年随时看房,"110万15,474元/平",30人关注 ,一年前发布
992,2022-10-29,xa,枫林九溪竹韵 4室1厅 南 北,枫林九溪竹韵    -  国际港务区,4室1厅 | 127.19平米 | 南 北 | 精装 | 中楼层(共32层)  | 板楼,42人关注 / 一年前发布,近地铁VR看装修房本满两年随时看房,"216万16,983元/平",42人关注 ,一年前发布
993,2022-10-29,xa,招商依云曲江 3室2厅 南,招商依云曲江    -  曲江,3室2厅 | 101.77平米 | 南 | 毛坯 | 低楼层(共29层)  | 板塔结合,4人关注 / 11个月以前发布,VR看装修房本满两年随时看房,"202万19,849元/平",4人关注 ,11个月以前发布
994,2022-10-29,xa,仕嘉公寓A区（绿地世纪城） 3室2厅 南 北必看好房,仕嘉公寓A区（绿地世纪城）    -  锦业路,3室2厅 | 125.84平米 | 南 北 | 精装 | 高楼层(共24层)  | 板塔结合,4人关注 / 2个月以前发布,近地铁VR看装修房本满两年随时看房,"292万23,205元/平",4人关注 ,2个月以前发布
995,2022-10-29,xa,仕嘉公寓B区（绿地世纪城） 3室2厅 南 北必看好房,仕嘉公寓B区（绿地世纪城）    -  锦业路,3室2厅 | 129.23平米 | 南 北 | 简装 | 24层  | 板塔结合,16人关注 / 一年前发布,近地铁VR看装修房本满五年随时看房,"295万22,828元/平",16人关注 ,一年前发布
996,2022-10-29,xa,仕嘉公寓A区（绿地世纪城） 4室2厅 南 北必看好房,仕嘉公寓A区（绿地世纪城）    -  锦业路,4室2厅 | 176.49平米 | 南 北 | 精装 | 中楼层(共11层)  | 板楼,9人关注 / 2个月以前发布,VR看装修房本满五年随时看房,"440万24,931元/平",9人关注 ,2个月以前发布
997,2022-10-29,xa,首创国际城 4室2厅 南 北,首创国际城    -  经开北,4室2厅 | 141.98平米 | 南 北 | 毛坯 | 中楼层(共34层)  | 板塔结合,5人关注 / 5个月以前发布,近地铁VR看装修房本满五年随时看房,"246万17,327元/平",5人关注 ,5个月以前发布
998,2022-10-29,xa,新建国大厦 2室1厅 南,新建国大厦    -  城北,2室1厅 | 69.54平米 | 南 | 简装 | 高楼层(共23层)  | 塔楼,0人关注 / 1个月以前发布,近地铁VR看装修房本满五年随时看房,"70万10,067元/平",0人关注 ,1个月以前发布
999,2022-10-29,xa,首创国际城 3室2厅 北 南必看好房,首创国际城    -  经开北,3室2厅 | 93.05平米 | 北 南 | 毛坯 | 中楼层(共34层)  | 板塔结合,26人关注 / 5个月以前发布,近地铁VR看装修房本满五年随时看房,"154万16,551元/平",26人关注 ,5个月以前发布
1000,2022-10-29,xa,恒大城 3室2厅 东南,恒大城    -  城西,3室2厅 | 129.43平米 | 东南 | 精装 | 高楼层(共18层)  | 板塔结合,0人关注 / 2个月以前发布,近地铁VR看装修房本满五年随时看房,"248万19,161元/平",0人关注 ,2个月以前发布
1001,2022-10-29,xa,荣华金域名城 2室2厅 南 北必看好房,荣华金域名城    -  经开南,2室2厅 | 95.69平米 | 南 北 | 精装 | 高楼层(共16层)  | 板塔结合,7人关注 / 4个月以前发布,近地铁VR看装修房本满两年随时看房,"151.1万15,791元/平",7人关注 ,4个月以前发布
1002,2022-10-29,xa,河滨丽景苑 2室2厅 南 北,河滨丽景苑    -  浐河西路,2室2厅 | 107.89平米 | 南 北 | 其他 | 高楼层(共12层)  | 板楼,11人关注 / 4个月以前发布,VR看装修房本满两年随时看房,"109万10,103元/平",11人关注 ,4个月以前发布
1003,2022-10-29,xa,华宇凤凰城 3室2厅 南必看好房,华宇凤凰城    -  西咸,3室2厅 | 97.24平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,2人关注 / 2个月以前发布,近地铁VR看装修房本满五年随时看房,"117万12,033元/平",2人关注 ,2个月以前发布
1004,2022-10-29,xa,天朗御湖 3室1厅 南 北,天朗御湖    -  经开北,3室1厅 | 119.08平米 | 南 北 | 精装 | 中楼层(共32层)  | 板塔结合,7人关注 / 2个月以前发布,近地铁VR看装修房本满五年随时看房,"178万14,948元/平",7人关注 ,2个月以前发布
1005,2022-10-29,xa,明苑花园 2室2厅 南 北必看好房,明苑花园    -  城东,2室2厅 | 110.45平米 | 南 北 | 简装 | 高楼层(共7层)  | 板楼,24人关注 / 一年前发布,VR看装修房本满五年随时看房,"103万9,326元/平",24人关注 ,一年前发布
1006,2022-10-29,xa,群星汇 2室2厅 南 北,群星汇    -  城南,2室2厅 | 89.05平米 | 南 北 | 简装 | 中楼层(共33层)  | 板楼,17人关注 / 10个月以前发布,VR看装修房本满五年随时看房,"150万16,845元/平",17人关注 ,10个月以前发布
1007,2022-10-29,xa,雅居乐锦城 4室2厅 南 北必看好房,雅居乐锦城    -  城西,4室2厅 | 124.8平米 | 南 北 | 精装 | 高楼层(共34层)  | 板楼,18人关注 / 7个月以前发布,VR看装修房本满两年随时看房,"205万16,427元/平",18人关注 ,7个月以前发布
1008,2022-10-29,xa,珠江新城北区 3室1厅 南必看好房,珠江新城北区    -  经开南,3室1厅 | 111.05平米 | 南 | 简装 | 中楼层(共11层)  | 板塔结合,15人关注 / 5个月以前发布,VR看装修房本满两年随时看房,"145.3万13,085元/平",15人关注 ,5个月以前发布
1009,2022-10-29,xa,世园大公馆 2室2厅 南 北,世园大公馆    -  世博园,2室2厅 | 79.08平米 | 南 北 | 精装 | 中楼层(共25层)  | 板塔结合,55人关注 / 6个月以前发布,VR看装修房本满两年随时看房,"125万15,807元/平",55人关注 ,6个月以前发布
1010,2022-10-29,xa,天地源枫林意树 3室2厅 南 北,天地源枫林意树    -  科技六路,3室2厅 | 132.25平米 | 南 北 | 精装 | 16层  | 板楼,35人关注 / 5个月以前发布,VR看装修房本满五年随时看房,"359万27,146元/平",35人关注 ,5个月以前发布
1011,2022-10-29,xa,瑞泰卡地亚 3室2厅 南 北必看好房,瑞泰卡地亚    -  经开北,3室2厅 | 122.94平米 | 南 北 | 简装 | 高楼层(共32层)  | 板塔结合,20人关注 / 5个月以前发布,VR看装修房本满五年随时看房,"175万14,235元/平",20人关注 ,5个月以前发布
1012,2022-10-29,xa,紫薇花园 3室2厅 南 北 西,紫薇花园    -  城南,3室2厅 | 107.05平米 | 南 北 西 | 精装 | 高楼层(共7层)  | 板楼,0人关注 / 1个月以前发布,VR看装修房本满五年随时看房,"100万9,342元/平",0人关注 ,1个月以前发布
1013,2022-10-29,xa,东新城市花园 3室2厅 南 北,东新城市花园    -  城东,3室2厅 | 133.43平米 | 南 北 | 其他 | 低楼层(共8层)  | 板楼,8人关注 / 10个月以前发布,近地铁VR房源房本满两年随时看房,"178万13,341元/平",8人关注 ,10个月以前发布
1014,2022-10-29,xa,浐灞半岛A10区 3室2厅 南 北,浐灞半岛A10区    -  浐河西路,3室2厅 | 125.96平米 | 南 北 | 精装 | 中楼层(共18层)  | 板塔结合,16人关注 / 11个月以前发布,近地铁VR看装修房本满五年随时看房,"177万14,053元/平",16人关注 ,11个月以前发布
1015,2022-10-29,xa,首创漫香郡 3室2厅 南 北,首创漫香郡    -  经开北,3室2厅 | 138.84平米 | 南 北 | 毛坯 | 低楼层(共32层)  | 板塔结合,19人关注 / 5个月以前发布,近地铁VR看装修房本满两年随时看房,"248万17,863元/平",19人关注 ,5个月以前发布
1016,2022-10-29,xa,五湖名邸东区 2室2厅 南必看好房,五湖名邸东区    -  雁鸣湖,2室2厅 | 90.09平米 | 南 | 精装 | 中楼层(共33层)  | 板楼,0人关注 / 6个月以前发布,VR看装修房本满两年随时看房,"127万14,098元/平",0人关注 ,6个月以前发布
1017,2022-10-29,xa,城市雅苑小区 3室2厅 南,城市雅苑小区    -  经开南,3室2厅 | 145.31平米 | 南 | 精装 | 高楼层(共20层)  | 板塔结合,10人关注 / 2个月以前发布,VR房源房本满两年随时看房,"136万9,360元/平",10人关注 ,2个月以前发布
1018,2022-10-29,xa,中国铁建万科翡翠国际 3室2厅 南必看好房,中国铁建万科翡翠国际    -  曲江,3室2厅 | 90.17平米 | 南 | 精装 | 高楼层(共34层)  | 板塔结合,0人关注 / 1个月以前发布,近地铁VR房源房本满两年随时看房,"235万26,062元/平",0人关注 ,1个月以前发布
1019,2022-10-29,xa,中航华府 3室1厅 南必看好房,中航华府    -  城西,3室1厅 | 77平米 | 南 | 精装 | 中楼层(共33层)  | 板楼,0人关注 / 1个月以前发布,近地铁VR看装修房本满两年随时看房,"165万21,429元/平",0人关注 ,1个月以前发布
1020,2022-10-29,xa,浐灞半岛A3区 3室2厅 南,浐灞半岛A3区    -  浐河西路,3室2厅 | 92.62平米 | 南 | 精装 | 中楼层(共27层)  | 板塔结合,7人关注 / 3个月以前发布,VR看装修房本满五年随时看房,"155万16,736元/平",7人关注 ,3个月以前发布
1021,2022-10-29,xa,恒大绿洲 2室1厅 南必看好房,恒大绿洲    -  安装四处,2室1厅 | 80.54平米 | 南 | 精装 | 中楼层(共11层)  | 板楼,0人关注 / 1个月以前发布,VR看装修房本满五年随时看房,"123万15,272元/平",0人关注 ,1个月以前发布
1022,2022-10-29,xa,锦园君逸东区 3室1厅 南 西南必看好房,锦园君逸东区    -  经开南,3室1厅 | 120.57平米 | 南 西南 | 精装 | 高楼层(共27层)  | 板塔结合,1人关注 / 31天以前发布,近地铁VR房源房本满五年随时看房,"186万15,427元/平",1人关注 ,31天以前发布
1023,2022-10-29,xa,湾流 3室1厅 南 北,湾流    -  国际港务区,3室1厅 | 111.7平米 | 南 北 | 精装 | 高楼层(共33层)  | 板塔结合,0人关注 / 1个月以前发布,VR看装修房本满两年随时看房,"183万16,384元/平",0人关注 ,1个月以前发布
1024,2022-10-29,xa,香江湾 3室2厅 南 北,香江湾    -  世博园,3室2厅 | 117.07平米 | 南 北 | 精装 | 低楼层(共7层)  | 板塔结合,9人关注 / 一年前发布,VR房源房本满两年随时看房,"235万20,074元/平",9人关注 ,一年前发布
1025,2022-10-29,xa,香榭丽都小区 3室2厅 东 北 东北必看好房,香榭丽都小区    -  经开南,3室2厅 | 113.49平米 | 东 北 东北 | 精装 | 高楼层(共27层)  | 塔楼,26人关注 / 3个月以前发布,近地铁VR看装修房本满五年随时看房,"128万11,279元/平",26人关注 ,3个月以前发布
1026,2022-10-29,xa,新一代北城国际 2室2厅 南必看好房,新一代北城国际    -  城北,2室2厅 | 96.91平米 | 南 | 简装 | 高楼层(共30层)  | 板塔结合,4人关注 / 11个月以前发布,VR看装修房本满五年随时看房,"133万13,725元/平",4人关注 ,11个月以前发布
1027,2022-10-29,xa,馨鑫嘉园 3室1厅 西北,馨鑫嘉园    -  城北,3室1厅 | 90.68平米 | 西北 | 精装 | 低楼层(共26层)  | 塔楼,3人关注 / 2个月以前发布,VR看装修房本满五年随时看房,"103万11,359元/平",3人关注 ,2个月以前发布
1028,2022-10-29,xa,天朗大兴郡 2室1厅 西,天朗大兴郡    -  城西,2室1厅 | 81.65平米 | 西 | 精装 | 低楼层(共27层)  | 板塔结合,19人关注 / 6个月以前发布,VR看装修房本满五年随时看房,"120万14,697元/平",19人关注 ,6个月以前发布
1029,2022-10-29,xa,曲江美好时光 3室2厅 南,曲江美好时光    -  曲江,3室2厅 | 95.05平米 | 南 | 精装 | 高楼层(共34层)  | 板塔结合,4人关注 / 1个月以前发布,VR看装修房本满两年随时看房,"178万18,727元/平",4人关注 ,1个月以前发布
1030,2022-10-29,xa,紫薇花园洲 4室2厅 南 北必看好房,紫薇花园洲    -  世博园,4室2厅 | 120.99平米 | 南 北 | 简装 | 高楼层(共18层)  | 板塔结合,16人关注 / 6个月以前发布,近地铁VR看装修房本满两年随时看房,"194.8万16,101元/平",16人关注 ,6个月以前发布
1031,2022-10-29,xa,浐灞半岛A6区 3室2厅 南 北,浐灞半岛A6区    -  浐河西路,3室2厅 | 117.53平米 | 南 北 | 精装 | 中楼层(共18层)  | 板塔结合,2人关注 / 1个月以前发布,近地铁VR看装修房本满两年随时看房,"165万14,039元/平",2人关注 ,1个月以前发布
1032,2022-10-29,xa,金桥太阳岛 3室2厅 南 北,金桥太阳岛    -  城北,3室2厅 | 108.89平米 | 南 北 | 简装 | 高楼层(共6层)  | 板楼,5人关注 / 5个月以前发布,VR房源房本满五年随时看房,"96万8,817元/平",5人关注 ,5个月以前发布
1033,2022-10-29,xa,恒大城 2室2厅 南必看好房,恒大城    -  城西,2室2厅 | 90.6平米 | 南 | 精装 | 低楼层(共32层)  | 板塔结合,10人关注 / 3个月以前发布,VR看装修房本满两年随时看房,"147万16,226元/平",10人关注 ,3个月以前发布
1034,2022-10-29,xa,水岸东方2期 2室2厅 南 北必看好房,水岸东方2期    -  半坡立交,2室2厅 | 91.64平米 | 南 北 | 简装 | 高楼层(共18层)  | 板楼,18人关注 / 10个月以前发布,近地铁VR看装修房本满五年随时看房,"127万13,859元/平",18人关注 ,10个月以前发布
1035,2022-10-29,xa,臻园 3室2厅 南 北必看好房,臻园    -  城西,3室2厅 | 120.99平米 | 南 北 | 精装 | 低楼层(共11层)  | 板塔结合,0人关注 / 1个月以前发布,近地铁VR房源房本满两年随时看房,"258万21,325元/平",0人关注 ,1个月以前发布
1036,2022-10-29,xa,罗马嘉园 3室2厅 东 南 西必看好房,罗马嘉园    -  广泰门,3室2厅 | 70.32平米 | 东 南 西 | 精装 | 低楼层(共18层)  | 塔楼,58人关注 / 9个月以前发布,近地铁VR房源房本满两年随时看房,"136万19,341元/平",58人关注 ,9个月以前发布
1037,2022-10-29,xa,金茂紫庭 3室2厅 西南,金茂紫庭    -  安装四处,3室2厅 | 102.79平米 | 西南 | 精装 | 高楼层(共26层)  | 塔楼,120人关注 / 6个月以前发布,VR看装修房本满两年随时看房,"118.5万11,529元/平",120人关注 ,6个月以前发布
1038,2022-10-29,xa,天地源枫林意树 3室2厅 南 北必看好房,天地源枫林意树    -  科技六路,3室2厅 | 118.17平米 | 南 北 | 精装 | 26层  | 板楼,14人关注 / 2个月以前发布,VR看装修房本满五年随时看房,"338万28,603元/平",14人关注 ,2个月以前发布
1039,2022-10-29,xa,水岸东方3期 3室2厅 南 北,水岸东方3期    -  雁鸣湖,3室2厅 | 100.07平米 | 南 北 | 精装 | 高楼层(共26层)  | 板塔结合,2人关注 / 2个月以前发布,VR看装修房本满两年随时看房,"149万14,890元/平",2人关注 ,2个月以前发布
1040,2022-10-29,xa,航建小区4号院 2室1厅 东 西,航建小区4号院    -  城北,2室1厅 | 62.91平米 | 东 西 | 简装 | 高楼层(共6层)  | 板楼,6人关注 / 1个月以前发布,近地铁VR看装修房本满五年随时看房,"42万6,677元/平",6人关注 ,1个月以前发布
1041,2022-10-29,xa,魏玛公馆 3室2厅 南 北必看好房,魏玛公馆    -  经开北,3室2厅 | 88.45平米 | 南 北 | 简装 | 高楼层(共32层)  | 板塔结合,13人关注 / 5个月以前发布,近地铁VR看装修房本满五年随时看房,"190万21,482元/平",13人关注 ,5个月以前发布
1042,2022-10-29,xa,仕嘉公寓A区（绿地世纪城） 3室2厅 南 北必看好房,仕嘉公寓A区（绿地世纪城）    -  锦业路,3室2厅 | 82.96平米 | 南 北 | 精装 | 高楼层(共32层)  | 板塔结合,1人关注 / 1个月以前发布,VR看装修房本满五年随时看房,"215万25,917元/平",1人关注 ,1个月以前发布
1043,2022-10-29,xa,西安锦园 3室2厅 南 北,西安锦园    -  城西,3室2厅 | 154.95平米 | 南 北 | 精装 | 中楼层(共11层)  | 板塔结合,1人关注 / 3个月以前发布,近地铁VR房源房本满五年随时看房,"325万20,975元/平",1人关注 ,3个月以前发布
1044,2022-10-29,xa,蔚蓝花城七色镇B区 2室2厅 南 北必看好房,蔚蓝花城七色镇B区    -  城西,2室2厅 | 86.62平米 | 南 北 | 简装 | 低楼层(共15层)  | 板楼,32人关注 / 5个月以前发布,VR房源房本满五年随时看房,"135万15,586元/平",32人关注 ,5个月以前发布
1045,2022-10-29,xa,明德雅园大厦 3室2厅 南 西 北,明德雅园大厦    -  城南,3室2厅 | 109.45平米 | 南 西 北 | 简装 | 中楼层(共21层)  | 塔楼,42人关注 / 一年前发布,VR房源房本满五年随时看房,"115万10,508元/平",42人关注 ,一年前发布
1046,2022-10-29,xa,高山流水幸福快车西区 2室2厅 南,高山流水幸福快车西区    -  经开北,2室2厅 | 97.49平米 | 南 | 精装 | 高楼层(共30层)  | 板塔结合,1人关注 / 31天以前发布,近地铁VR房源房本满两年随时看房,"148万15,182元/平",1人关注 ,31天以前发布
1047,2022-10-29,xa,莱安逸珲 3室2厅 南,莱安逸珲    -  高新六路,3室2厅 | 117.6平米 | 南 | 简装 | 低楼层(共30层)  | 板塔结合,1人关注 / 2个月以前发布,VR看装修房本满五年随时看房,"280万23,810元/平",1人关注 ,2个月以前发布
1048,2022-10-29,xa,水泥制管厂家属院 2室1厅 西,水泥制管厂家属院    -  城北,2室1厅 | 89.96平米 | 西 | 精装 | 低楼层(共27层)  | 塔楼,34人关注 / 10个月以前发布,VR看装修房本满两年随时看房,"93万10,338元/平",34人关注 ,10个月以前发布
1049,2022-10-29,xa,华远海蓝城二期 3室2厅 南 北,华远海蓝城二期    -  矿山路,3室2厅 | 110.7平米 | 南 北 | 精装 | 低楼层(共33层)  | 板塔结合,3人关注 / 7个月以前发布,近地铁VR看装修房本满五年随时看房,"206万18,609元/平",3人关注 ,7个月以前发布
1050,2022-10-29,xa,浪琴湾 4室2厅 南 北必看好房,浪琴湾    -  经开北,4室2厅 | 152.48平米 | 南 北 | 简装 | 高楼层(共18层)  | 板塔结合,345人关注 / 一年前发布,VR看装修房本满两年随时看房,"242万15,871元/平",345人关注 ,一年前发布
1051,2022-10-29,xa,万达天樾二期 4室2厅 南 北必看好房,万达天樾二期    -  都市之门,4室2厅 | 144.02平米 | 南 北 | 毛坯 | 高楼层(共31层)  | 板楼,1人关注 / 一年前发布,近地铁VR看装修房本满两年随时看房,"436万30,274元/平",1人关注 ,一年前发布
1052,2022-10-29,xa,邮政住宅小区 2室2厅 南,邮政住宅小区    -  城北,2室2厅 | 107.93平米 | 南 | 简装 | 高楼层(共7层)  | 板楼,40人关注 / 一年前发布,近地铁VR看装修房本满五年随时看房,"103万9,544元/平",40人关注 ,一年前发布
1053,2022-10-29,xa,阳光城丽兹公馆 3室1厅 南必看好房,阳光城丽兹公馆    -  曲江,3室1厅 | 90.26平米 | 南 | 毛坯 | 高楼层(共34层)  | 板楼,112人关注 / 一年前发布,VR看装修房本满两年随时看房,"190万21,051元/平",112人关注 ,一年前发布
1054,2022-10-29,xa,中天国际公寓 3室2厅 东南必看好房,中天国际公寓    -  城南,3室2厅 | 151.47平米 | 东南 | 简装 | 中楼层(共29层)  | 板塔结合,32人关注 / 一年前发布,近地铁VR房源房本满五年随时看房,"178万11,752元/平",32人关注 ,一年前发布
1055,2022-10-29,xa,鑫汇苑 3室2厅 南 北必看好房,鑫汇苑    -  唐延路,3室2厅 | 107.5平米 | 南 北 | 简装 | 中楼层(共7层)  | 板楼,53人关注 / 一年前发布,近地铁VR看装修房本满五年随时看房,"87.5万8,140元/平",53人关注 ,一年前发布
1056,2022-10-29,xa,丰盛园 3室2厅 南 北必看好房,丰盛园    -  城西,3室2厅 | 116.86平米 | 南 北 | 简装 | 中楼层(共7层)  | 板楼,18人关注 / 6个月以前发布,近地铁VR看装修房本满五年随时看房,"118万10,098元/平",18人关注 ,6个月以前发布
1057,2022-10-29,xa,上东大道 2室2厅 南 西必看好房,上东大道    -  矿山路,2室2厅 | 91.34平米 | 南 西 | 简装 | 高楼层(共33层)  | 板塔结合,2人关注 / 6个月以前发布,近地铁VR看装修房本满两年随时看房,"117万12,810元/平",2人关注 ,6个月以前发布
1058,2022-10-29,xa,蔚蓝花城七色镇B区 2室2厅 东南必看好房,蔚蓝花城七色镇B区    -  城西,2室2厅 | 89.17平米 | 东南 | 精装 | 中楼层(共24层)  | 板楼,10人关注 / 6个月以前发布,VR看装修房本满两年随时看房,"129万14,467元/平",10人关注 ,6个月以前发布
1059,2022-10-29,xa,华远海蓝城五期 4室2厅 南 北,华远海蓝城五期    -  广泰门,4室2厅 | 133.46平米 | 南 北 | 精装 | 低楼层(共33层)  | 板塔结合,2人关注 / 3个月以前发布,VR房源房本满两年随时看房,"333万24,952元/平",2人关注 ,3个月以前发布
1060,2022-10-29,xa,保利心语花园 3室1厅 南 北必看好房,保利心语花园    -  广泰门,3室1厅 | 115.77平米 | 南 北 | 毛坯 | 中楼层(共34层)  | 板楼,54人关注 / 7个月以前发布,VR房源房本满两年随时看房,"218万18,831元/平",54人关注 ,7个月以前发布
1061,2022-10-29,xa,嘉园蓝湖九郡 3室1厅 南,嘉园蓝湖九郡    -  高陵,3室1厅 | 99.1平米 | 南 | 毛坯 | 中楼层(共31层)  | 板塔结合,0人关注 / 13天以前发布,VR看装修随时看房,"73.5万7,417元/平",0人关注 ,13天以前发布
1062,2022-10-29,xa,绿地国际花都 3室2厅 南 北必看好房,绿地国际花都    -  城西,3室2厅 | 102.32平米 | 南 北 | 毛坯 | 高楼层(共32层)  | 板塔结合,1人关注 / 14天以前发布,VR看装修随时看房,"187万18,276元/平",1人关注 ,14天以前发布
1063,2022-10-29,xa,地矿小区（玄武路） 2室2厅 南 北必看好房,地矿小区（玄武路）    -  城北,2室2厅 | 76.48平米 | 南 北 | 精装 | 中楼层(共6层)  | 板楼,3人关注 / 4个月以前发布,近地铁VR看装修房本满两年随时看房,"71万9,284元/平",3人关注 ,4个月以前发布
1064,2022-10-29,xa,云玺华府 3室1厅 西南必看好房,云玺华府    -  曲江,3室1厅 | 83.02平米 | 西南 | 毛坯 | 低楼层(共34层)  | 板塔结合,15人关注 / 3个月以前发布,VR看装修房本满五年随时看房,"143万17,225元/平",15人关注 ,3个月以前发布
1065,2022-10-29,xa,金泰假日花城 3室2厅 南 北必看好房,金泰假日花城    -  城南,3室2厅 | 150.16平米 | 南 北 | 精装 | 高楼层(共17层)  | 板楼,1人关注 / 2个月以前发布,VR看装修房本满五年随时看房,"345万22,976元/平",1人关注 ,2个月以前发布
1066,2022-10-29,xa,中天雅苑 2室1厅 南 北必看好房,中天雅苑    -  城北,2室1厅 | 98.14平米 | 南 北 | 其他 | 中楼层(共32层)  | 板塔结合,0人关注 / 2个月以前发布,VR看装修房本满两年随时看房,"153.5万15,641元/平",0人关注 ,2个月以前发布
1067,2022-10-29,xa,东新城市花园 3室2厅 南 北必看好房,东新城市花园    -  城东,3室2厅 | 147.35平米 | 南 北 | 简装 | 高楼层(共8层)  | 板楼,1人关注 / 2个月以前发布,近地铁VR房源房本满五年随时看房,"246万16,695元/平",1人关注 ,2个月以前发布
1068,2022-10-29,xa,恒大城 3室2厅 南 北,恒大城    -  城西,3室2厅 | 127.6平米 | 南 北 | 精装 | 高楼层(共32层)  | 板塔结合,20人关注 / 3个月以前发布,VR看装修房本满两年随时看房,"225万17,634元/平",20人关注 ,3个月以前发布
1069,2022-10-29,xa,电子花园 3室2厅 南,电子花园    -  城南,3室2厅 | 129.53平米 | 南 | 简装 | 高楼层(共11层)  | 板楼,1人关注 / 2个月以前发布,VR看装修房本满两年随时看房,"136万10,500元/平",1人关注 ,2个月以前发布
1070,2022-10-29,xa,彩云郡 2室1厅 南 北,彩云郡    -  城北,2室1厅 | 86.13平米 | 南 北 | 简装 | 低楼层(共28层)  | 板楼,44人关注 / 5个月以前发布,近地铁VR看装修房本满五年随时看房,"116万13,469元/平",44人关注 ,5个月以前发布
1071,2022-10-29,xa,唐园小区 3室1厅 南 北,唐园小区    -  城南,3室1厅 | 88.68平米 | 南 北 | 简装 | 中楼层(共7层)  | 板楼,0人关注 / 1个月以前发布,VR看装修房本满五年随时看房,"106万11,954元/平",0人关注 ,1个月以前发布
1072,2022-10-29,xa,龙湖紫宸北区（一期） 3室1厅 南 北必看好房,龙湖紫宸北区（一期）    -  城南,3室1厅 | 102.12平米 | 南 北 | 精装 | 低楼层(共32层)  | 板塔结合,1人关注 / 10天以前发布,近地铁VR看装修随时看房,"210万20,565元/平",1人关注 ,10天以前发布
1073,2022-10-29,xa,文景路14号 2室1厅 南 北,文景路14号    -  城北,2室1厅 | 67.28平米 | 南 北 | 简装 | 低楼层(共7层)  | 板楼,47人关注 / 一年前发布,VR看装修房本满两年随时看房,"56.5万8,398元/平",47人关注 ,一年前发布
1074,2022-10-29,xa,高科绿水东城一期 2室2厅 南必看好房,高科绿水东城一期    -  纺织城,2室2厅 | 107.72平米 | 南 | 简装 | 低楼层(共33层)  | 板塔结合,0人关注 / 4个月以前发布,VR看装修房本满两年随时看房,"125万11,605元/平",0人关注 ,4个月以前发布
1075,2022-10-29,xa,东方罗马花园 2室1厅 北必看好房,东方罗马花园    -  矿山路,2室1厅 | 42.92平米 | 北 | 简装 | 中楼层(共16层)  | 塔楼,0人关注 / 1个月以前发布,VR房源房本满五年随时看房,"70万16,310元/平",0人关注 ,1个月以前发布
